id,brewery_id,name_x,style,abv,ibu,ounces,name_y,city,state
1097,159,Organic Baba Black Lager,Schwarzbier,0.04,32,12,Uinta Brewing Company,Salt Lake City, UT
1089,159,Hop Notch IPA (2013),American IPA,0.073,82,12,Uinta Brewing Company,Salt Lake City, UT
1088,159,Cutthroat Pale Ale,American Pale Ale (APA),0.04,34,12,Uinta Brewing Company,Salt Lake City, UT
974,159,WYLD Extra Pale Ale,American Pale Ale (APA),0.04,29,12,Uinta Brewing Company,Salt Lake City, UT
2372,126,The Green Room,American IPA,0.06,75,16,Uncle Billy's Brewery and Smokeh...,Austin, TX
2367,126,Humbucker Helles,Maibock / Helles Bock,0.047,25,16,Uncle Billy's Brewery and Smokeh...,Austin, TX
2507,71,Double Duckpin,American Double / Imperial IPA,0.085,90,12,Union Craft Brewing,Baltimore, MD
2506,71,Old Pro,Gose,0.042,10,12,Union Craft Brewing,Baltimore, MD
2190,202,Campside Session IPA,American IPA,0.045,50,16,Upland Brewing Company,Bloomington, IN
1951,202,Upland Wheat Ale,Witbier,0.045,15,16,Upland Brewing Company,Bloomington, IN
2563,51,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,0.068,24,19.2,Upslope Brewing Company,Boulder, CO
2562,51,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,0.099,51,19.2,Upslope Brewing Company,Boulder, CO
1932,51,Thai Style White IPA,American White IPA,0.065,33,12,Upslope Brewing Company,Boulder, CO
1853,51,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,0.075,30,19.2,Upslope Brewing Company,Boulder, CO
1315,51,Upslope Imperial India Pale Ale,American Double / Imperial IPA,0.099,90,19.2,Upslope Brewing Company,Boulder, CO
683,51,Upslope Belgian Style Pale Ale,Belgian Pale Ale,0.075,30,12,Upslope Brewing Company,Boulder, CO
466,51,Top Rope Mexican-style Craft Lager,Vienna Lager,0.048,15,12,Upslope Brewing Company,Boulder, CO
444,51,Upslope Craft Lager,Vienna Lager,0.048,22,12,Upslope Brewing Company,Boulder, CO
382,546,Common Sense Kentucky Common Ale,American Brown Ale,0.053,22,16,Upstate Brewing Company,Elmira, NY
381,546,Upstate I.P.W.,American IPA,0.065,70,12,Upstate Brewing Company,Elmira, NY
1825,302,Squatters Hop Rising Double IPA,American Double / Imperial IPA,0.09,75,12,Utah Brewers Cooperative,Salt Lake City, UT
1680,302,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,0.09,75,12,Utah Brewers Cooperative,Salt Lake City, UT
1770,322,Voodoo Love Child,Tripel,0.092,25,12,Voodoo Brewery,Meadville, PA
1769,322,White Magick of the Sun,Witbier,0.079,23,12,Voodoo Brewery,Meadville, PA
1730,322,Wynona's Big Brown Ale,American Brown Ale,0.075,31,12,Voodoo Brewery,Meadville, PA
1729,322,Gran Met,Belgian Strong Pale Ale,0.092,25,12,Voodoo Brewery,Meadville, PA
1603,322,Good Vibes IPA,American IPA,0.073,85,12,Voodoo Brewery,Meadville, PA
1488,322,Pilzilla,American Double / Imperial Pilsner,0.075,85,12,Voodoo Brewery,Meadville, PA
1846,295,Wachusett Light IPA,American IPA,0.04,37,12,Wachusett Brewing Company,Westminster, MA
1845,295,Green Monsta IPA,American IPA,0.06,55,12,Wachusett Brewing Company,Westminster, MA
1844,295,Wachusett IPA,American IPA,0.056,50,12,Wachusett Brewing Company,Westminster, MA
1418,295,Larry Imperial IPA,American Double / Imperial IPA,0.085,85,12,Wachusett Brewing Company,Westminster, MA
1030,295,Country Pale Ale,English Pale Ale,0.051,17,12,Wachusett Brewing Company,Westminster, MA
1029,295,Wachusett Light IPA (2013),American IPA,0.04,37,12,Wachusett Brewing Company,Westminster, MA
908,295,Pumpkan,Pumpkin Ale,0.052,20,12,Wachusett Brewing Company,Westminster, MA
619,295,Wachusett Blueberry Ale,Fruit / Vegetable Beer,0.045,10,12,Wachusett Brewing Company,Westminster, MA
618,295,Green Monsta IPA,American IPA,0.06,55,12,Wachusett Brewing Company,Westminster, MA
2450,94,Self Starter,American IPA,0.052,67,16,Warped Wing Brewing Company,Dayton, OH
2223,94,Ermal's,Cream Ale,0.054,20,16,Warped Wing Brewing Company,Dayton, OH
1312,384,Westbrook Gose,Gose,0.04,5,12,Westbrook Brewing Company,Mt. Pleasant, SC
576,384,White Thai,Witbier,0.05,16,12,Westbrook Brewing Company,Mt. Pleasant, SC
575,384,Westbrook IPA,American IPA,0.068,65,12,Westbrook Brewing Company,Mt. Pleasant, SC
1645,351,Westfield Octoberfest,Märzen / Oktoberfest,0.057,22,12,Westfield River Brewing Company,Westfield, MA
1550,351,Charlie in the Rye,American IPA,0.058,55,12,Westfield River Brewing Company,Westfield, MA
2343,132,O’Malley’s IPA,American IPA,0.075,89,12,Weston Brewing Company,Weston, MO
2341,132,L'il Lucy's Hot Pepper Ale,Chile Beer,0.049,28,12,Weston Brewing Company,Weston, MO
1838,296,Hefe Lemon,Radler,0.049,30,12,Widmer Brothers Brewing Company,Portland, OR
1837,296,Hefe Black,Hefeweizen,0.049,30,12,Widmer Brothers Brewing Company,Portland, OR
1836,296,Widmer Brothers Hefeweizen,Hefeweizen,0.049,30,12,Widmer Brothers Brewing Company,Portland, OR
1619,361,Hop Slayer Double IPA,American Double / Imperial IPA,0.082,100,12,Wild Onion Brewing Company,Lake Barrington, IL
971,361,Phat Chance,American Blonde Ale,0.052,27,12,Wild Onion Brewing Company,Lake Barrington, IL
740,361,Hop Slayer Double IPA (2011),American Double / Imperial IPA,0.082,100,12,Wild Onion Brewing Company,Lake Barrington, IL
430,361,Hop Slayer Double IPA (2011),American Double / Imperial IPA,0.082,100,12,Wild Onion Brewing Company,Lake Barrington, IL
398,361,Wild Onion Summer Wit,Witbier,0.042,13,12,Wild Onion Brewing Company,Lake Barrington, IL
366,361,Jack Stout,Oatmeal Stout,0.06,23,12,Wild Onion Brewing Company,Lake Barrington, IL
162,361,Paddy Pale Ale,American Pale Ale (APA),0.056,41,12,Wild Onion Brewing Company,Lake Barrington, IL
2253,181,Blonde Hunny,Belgian Pale Ale,0.068,21,12,Wild Wolf Brewing Company,Nellysford, VA
1318,181,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,0.057,20,12,Wild Wolf Brewing Company,Nellysford, VA
1195,181,Wild Wolf American Pilsner,American Pilsner,0.045,25,12,Wild Wolf Brewing Company,Nellysford, VA
1194,181,Alpha Ale,American Pale Ale (APA),0.051,45,12,Wild Wolf Brewing Company,Nellysford, VA
762,509,Ace IPA,American IPA,0.074,83,16,Wingman Brewers,Tacoma, WA
761,509,P-51 Porter,American Porter,0.08,31,16,Wingman Brewers,Tacoma, WA
2148,211,#002 American I.P.A.,American IPA,0.071,60,12,Wisconsin Brewing Company,Verona, WI
2146,211,#004 Session I.P.A.,American IPA,0.048,38,12,Wisconsin Brewing Company,Verona, WI
1470,239,Ananda India Pale Ale,American IPA,0.062,61,12,Wiseacre Brewing Company,Memphis, TN
1469,239,Tiny Bomb,American Pilsner,0.045,23,12,Wiseacre Brewing Company,Memphis, TN
2627,14,Train Hopper,American IPA,0.058,72,12,Witch's Hat Brewing Company,South Lyon, MI
1676,344,Troopers Alley IPA,American IPA,0.059,135,12,Wolf Hills Brewing Company,Abingdon, VA
1468,402,Wolverine Premium Lager,American Pale Lager,0.047,15,12,Wolverine State Brewing Company,Ann Arbor, MI
2417,109,4000 Footer IPA,American IPA,0.065,82,12,"Woodstock Inn, Station & Brewery",North Woodstock, NH
2306,109,Summer Brew,American Pilsner,0.028,15,12,"Woodstock Inn, Station & Brewery",North Woodstock, NH
1697,339,Be Hoppy IPA,American IPA,0.065,69,16,Wormtown Brewery,Worcester, MA
2194,199,Worthy IPA,American IPA,0.069,69,12,Worthy Brewing Company,Bend, OR
1514,199,Easy Day Kolsch,Kölsch,0.045,25,12,Worthy Brewing Company,Bend, OR
1513,199,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,0.077,30,12,Worthy Brewing Company,Bend, OR
1512,199,Worthy IPA (2013),American IPA,0.069,69,12,Worthy Brewing Company,Bend, OR
1511,199,Worthy Pale,American Pale Ale (APA),0.06,50,12,Worthy Brewing Company,Bend, OR
928,424,Belgorado,Belgian IPA,0.067,45,12,Wynkoop Brewing Company,Denver, CO
145,424,Silverback Pale Ale,American Pale Ale (APA),0.055,40,12,Wynkoop Brewing Company,Denver, CO
